"WBAN","STATION_ID","UTC_START","TEMPERATURE","PRECIPITATION","VARIABLE","VOLUMETRIC","NOPRCPRESPONSE","FROZENRECOVERY","NOISE","FAILURE","STATIC","ERRATIC","DIURNALNOISE","TOOHIGH","SCALING","ZERO","SPIKE","stVarId","flgCount","anyFlag"
63858,1122,"2018-06-26 15:00:00",30.06,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 16:00:00",31.684,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 17:00:00",32.893,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 18:00:00",32.686,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 19:00:00",33.074,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 20:00:00",33.373,0,"sw2010",0.471,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 21:00:00",31.283,1.4,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 22:00:00",28.143,0.2,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-26 23:00:00",28.406,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 00:00:00",26.634,0,"sw2010",0.462,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 01:00:00",25.136,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 02:00:00",24.381,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 03:00:00",23.763,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 04:00:00",22.922,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 05:00:00",22.467,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 06:00:00",22.283,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 07:00:00",21.903,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 08:00:00",21.833,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 09:00:00",21.757,0,"sw2010",0.465,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 10:00:00",21.428,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 11:00:00",22.223,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 12:00:00",24.163,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 13:00:00",26.453,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 14:00:00",28.277,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 15:00:00",29.494,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 16:00:00",30.777,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 17:00:00",31.748,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 18:00:00",32.293,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 19:00:00",32.933,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 20:00:00",33.22,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 21:00:00",33.169,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 22:00:00",33.057,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-27 23:00:00",30.904,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 00:00:00",29.226,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 01:00:00",27.698,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 02:00:00",26.178,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 03:00:00",24.925,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 04:00:00",24.529,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 05:00:00",24.37,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 06:00:00",24.337,0,"sw2010",-9.99,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 07:00:00",23.95,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 08:00:00",23.445,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 09:00:00",23.084,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 10:00:00",22.798,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 11:00:00",23.469,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 12:00:00",25.996,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 13:00:00",28.43,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 14:00:00",30.333,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 15:00:00",31.697,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 16:00:00",32.597,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 17:00:00",33.321,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 18:00:00",34.097,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 19:00:00",34.278,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 20:00:00",34.395,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 21:00:00",31.786,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 22:00:00",22.038,1.6,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-28 23:00:00",21.542,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 00:00:00",21.444,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 01:00:00",21.333,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 02:00:00",21.271,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 03:00:00",21.163,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 04:00:00",20.756,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 05:00:00",20.273,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 06:00:00",19.793,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 07:00:00",19.727,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 08:00:00",19.971,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 09:00:00",19.682,0,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 10:00:00",19.572,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 11:00:00",19.927,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 12:00:00",20.694,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 13:00:00",21.674,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 14:00:00",24.149,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 15:00:00",26.783,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 16:00:00",28.543,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 17:00:00",29.488,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 18:00:00",31.132,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 19:00:00",31.912,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 20:00:00",32.506,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 21:00:00",32.67,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 22:00:00",32.64,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-29 23:00:00",32.078,0,"sw2010",0.423,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 00:00:00",29.932,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 01:00:00",26.946,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 02:00:00",25.386,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 03:00:00",24.595,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 04:00:00",24.021,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 05:00:00",23.548,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 06:00:00",23.308,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 07:00:00",22.943,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 08:00:00",22.589,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 09:00:00",22.369,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 10:00:00",22.127,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 11:00:00",23.089,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 12:00:00",25.188,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 13:00:00",27.4,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 14:00:00",30.163,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 15:00:00",31.805,0,"sw2010",0.427,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 16:00:00",32.418,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 17:00:00",31.898,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 18:00:00",32.195,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 19:00:00",31.638,0,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 20:00:00",31.475,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 21:00:00",27.672,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 22:00:00",25.659,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-06-30 23:00:00",24.885,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 00:00:00",24.295,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 01:00:00",24.029,0,"sw2010",0.426,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 02:00:00",23.874,0,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 03:00:00",23.494,0,"sw2010",0.426,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 04:00:00",23.106,0,"sw2010",0.426,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 05:00:00",22.502,0,"sw2010",0.422,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 06:00:00",22.139,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 07:00:00",21.706,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 08:00:00",21.945,0,"sw2010",0.422,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 09:00:00",21.949,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 10:00:00",21.685,0,"sw2010",0.421,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 11:00:00",21.948,0,"sw2010",0.421,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 12:00:00",23.064,0,"sw2010",0.421,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 13:00:00",23.877,0,"sw2010",0.418,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 14:00:00",25.146,0,"sw2010",0.417,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 15:00:00",27.148,0,"sw2010",0.419,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 16:00:00",28.502,0,"sw2010",0.418,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 17:00:00",29.491,0,"sw2010",0.417,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 18:00:00",30.468,0,"sw2010",0.42,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 19:00:00",30.244,0,"sw2010",0.418,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 20:00:00",31.06,0,"sw2010",0.421,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 21:00:00",31.021,0,"sw2010",0.419,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 22:00:00",30.939,0,"sw2010",0.42,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-01 23:00:00",29.837,0,"sw2010",0.419,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 00:00:00",28.057,0,"sw2010",0.419,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 01:00:00",26.443,0,"sw2010",0.418,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 02:00:00",24.846,0,"sw2010",0.417,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 03:00:00",24.718,0,"sw2010",0.419,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 04:00:00",25.041,0,"sw2010",0.416,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 05:00:00",25.14,0,"sw2010",0.415,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 06:00:00",24.79,0,"sw2010",0.416,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 07:00:00",24.592,0,"sw2010",0.416,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 08:00:00",24.333,0,"sw2010",0.415,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 09:00:00",24.261,0,"sw2010",0.415,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 10:00:00",24.207,0,"sw2010",0.418,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 11:00:00",24.265,0,"sw2010",0.411,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 12:00:00",24.747,0,"sw2010",0.414,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 13:00:00",25.187,0,"sw2010",0.415,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 14:00:00",25.888,0,"sw2010",0.413,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 15:00:00",27.32,0,"sw2010",0.414,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 16:00:00",28.543,0,"sw2010",0.413,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 17:00:00",29.032,0,"sw2010",0.411,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 18:00:00",30.255,0,"sw2010",0.411,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 19:00:00",29.511,0,"sw2010",0.413,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 20:00:00",28.963,0,"sw2010",0.413,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 21:00:00",26.344,0,"sw2010",0.409,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 22:00:00",26.282,0,"sw2010",0.409,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-02 23:00:00",26.226,0,"sw2010",0.411,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-03 00:00:00",23.744,3,"sw2010",0.411,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-03 01:00:00",23.454,1.3,"sw2010",0.41,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2018-07-03 02:00:00",23.44,0.4,"sw2010",0.413,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
